movieId,title,tags
7730,Matinee (1993),"['nostalgic', 'monster', 'horror', 'affectionate', 'sci-fi', 'surrealism', 'macabre', 'small town', 'sci-fi', 'segregation']"
7739,Virtual Sexuality (1999),"['teen', 'teen', 'teen', 'teen', 'romantic comedy', 'nudity', 'teen', 'romantic comedy', 'women', 'nudity']"
7742,Baxter (1989),"['disturbing', 'dark', 'violence', 'bleak', 'narrated', 'suspense', 'macabre', 'harsh', 'existentialism', 'violence']"
7743,Explorers (1985),"['sci-fi', 'adventure', 'sci-fi', 'dreams', 'sci-fi', 'sci-fi', 'imagination', 'first contact', 'childhood', 'bullying']"
7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)","['visually appealing', 'oscar (best foreign language film)', 'beautifully filmed', 'cinematography', 'meditative', 'visual', 'breathtaking', 'melancholic', 'foreign', 'drama']"
7748,Pierrot le fou (1965),"['criterion', 'enigmatic', 'stylized', 'cerebral', 'hit men', 'existentialism', 'melancholic', 'art', 'meditative', 'talky']"
7749,Weekend (a.k.a. Le Week-end) (Week End) (1967),"['criterion', 'surrealism', 'existentialism', 'surrealism', 'satire', 'enigmatic', 'art house', 'cerebral', 'french', 'surrealism']"
7753,Tuesdays with Morrie (1999),"['mentor', 'death', 'sentimental', 'based on book', 'touching', 'death', 'friendship', 'life', 'philosophy', 'melancholic']"
7756,Alexander Nevsky (Aleksandr Nevskiy) (1938),"['criterion', 'propaganda', 'history', 'history', 'black and white', 'harsh', 'wartime', 'talky', 'cinematography', 'history']"
7757,Jason and the Argonauts (1963),"['mythology', 'adventure', 'special effects', 'fantasy', 'fantasy', 'visual', 'imagination', 'visually appealing', 'monster', 'magic']"
7758,Same Old Song (On connaît la chanson) (1997),"['depression', 'criterion', 'lyrical', 'independent film', 'indie', 'downbeat', 'bollywood', 'french', 'talky', 'french']"
7759,Nostalghia (1983),"['meditative', 'melancholic', 'enigmatic', 'intimate', 'stylized', 'cinematography', 'philosophy', 'art', 'melancholy', 'visual']"
7761,"Soft Skin, The (La peau douce) (1964)","['criterion', 'adultery', 'melancholic', 'bleak', 'destiny', 'divorce', 'golden palm', 'hotel', 'relationships', 'cinematography']"
7763,Winter Sleepers (Winterschläfer) (2000),"['relationships', 'melancholic', 'hospital', 'criterion', 'loneliness', 'meditative', 'obsession', 'memory', 'enigmatic', 'oscar (best foreign language film)']"
7764,"Driller Killer, The (1979)","['cult', 'art', 'art house', 'insanity', 'cult', 'grindhouse', 'violence', 'gore', 'surrealism', 'visceral']"
7766,Throne of Blood (Kumonosu jô) (1957),"['criterion', 'japan', 'bleak', 'imdb top 250', 'black and white', 'stylized', 'greed', 'forceful', 'visceral', 'betrayal']"
7767,"Best of Youth, The (La meglio gioventù) (2003)","['poignant', 'intimate', 'social commentary', 'tragedy', 'drama', 'criterion', 'bittersweet', 'imdb top 250', 'storytelling', 'melancholic']"
7770,Treasure Island (1990),"['based on book', 'story', 'adventure', 'based on book', 'adaptation', 'literature', 'based on book', 'mentor', 'dialogue', 'cult']"
7771,Zorba the Greek (Alexis Zorbas) (1964),"['social commentary', 'oscar (best supporting actress)', 'death', 'reflective', 'life', 'character study', 'friendship', 'mentor', 'based on book', 'oscar (best directing)']"
7773,"Bang, Bang, You're Dead (2002)","['high school', 'bullying', 'teen', 'high school', 'teen', 'violence', 'teen', 'teen', 'intense', 'drama']"
7774,My Side of the Mountain (1969),"['based on book', 'based on book', 'disaster', 'post-apocalyptic', 'based on book', 'based on book', 'solitude', 'survival', 'based on book', 'visually appealing']"
7781,Twister (1990),"['dysfunctional family', 'comedy', 'family', 'comedy', 'chase', 'disaster', 'mentor', 'disaster', 'independent film', 'humor']"
7782,Sniper (1993),"['action', 'chase', 'assassination', 'mentor', 'lone hero', 'vengeance', 'assassination', 'violence', 'action', 'hitman']"
7784,Ghost in the Machine (1993),"['serial killer', 'technology', 'special effects', 'hospital', 'horror', 'sci-fi', 'sci-fi', 'internet', 'animation', 'gore']"
7785,"Time for Drunken Horses, A (Zamani barayé masti asbha) (2000)","['childhood', 'foreign', 'kids', 'intimate', 'bleak', 'affectionate', 'depression', 'bollywood', 'heartbreaking', 'independent film']"
7786,Genghis Blues (1999),"['music', 'music', 'documentary', 'musical', 'unlikely friendships', 'heartwarming', 'foreign', 'bittersweet', 'inspirational', 'mentor']"
7787,To Hell and Back (1955),"['wartime', 'war', 'history', 'based on true story', 'gunfight', 'forceful', 'history', 'courage', 'story', 'suspense']"
7789,"11'09""01 - September 11 (2002)","['islam', 'explosions', 'politics', 'death', 'tragedy', 'politics', 'politics', 'greed', 'disaster', 'pointless']"
7790,"Bon Voyage, Charlie Brown (and Don't Come Back!) (1980)","['animation', 'whimsical', 'nostalgic', 'childhood', 'french', 'animation', 'adventure', 'humor', 'light', 'mentor']"
7791,Internal Affairs (1990),"['corruption', 'thriller', 'corruption', 'psychology', 'psychology', 'surveillance', 'investigation', 'intense', 'suspense', 'suspense']"
7792,"Parallax View, The (1974)","['conspiracy', 'assassination', 'politics', 'assassination', 'corruption', 'conspiracy', 'hit men', 'paranoia', 'politics', 'paranoia']"
7802,"Warriors, The (1979)","['gangs', 'suspense', 'cult', 'violence', 'violence', 'gangster', 'new york', 'action', 'forceful', 'stylized']"
7809,Ambush (Rukajärven tie) (1999),"['war', 'romance', 'wartime', 'action', 'disaster', 'friendship', 'violence', 'action', 'intense', 'guns']"
7814,Waterloo (1970),"['history', 'gunfight', 'factual', 'history', 'costume drama', 'violence', 'gore', 'greed', 'suprisingly clever', '1970s']"
7815,True Stories (1986),"['small town', 'surrealism', 'surrealism', 'independent film', 'surrealism', 'music', 'bizarre', 'enigmatic', 'cerebral', 'philosophy']"
7817,Zardoz (1974),"['distopia', 'immortality', 'future', 'future', 'surrealism', 'sci-fi', 'cult', 'surrealism', 'sci-fi', 'dystopia']"
7818,School For Scoundrels (1960),"['mentor', 'adapted from play', 'gunfight', 'transformation', 'comedy', 'mad scientist', 'farce', 'immortality', 'disaster', 'nostalgic']"
7820,"Virgin Spring, The (Jungfrukällan) (1960)","['oscar (best foreign language film)', 'criterion', 'bleak', 'god', 'vengeance', 'suspense', 'amazing photography', 'violence', 'intimate', 'imdb top 250']"
7821,Ice-Cold in Alex (1958),"['desert', 'wartime', 'war', 'espionage', 'british', 'greed', 'espionage', 'affectionate', 'betrayal', 'politics']"
7822,Mogambo (1953),"['adultery', 'animals', 'sexuality', 'oscar', '1930s', 'oscar (best supporting actress)', 'british', 'sexuality', 'corruption', 'censorship']"
7826,"Secret Life of Walter Mitty, The (1947)","['dreams', 'comedy', 'mentor', 'fantasy', 'story', 'farce', 'childhood', 'gunfight', 'runaway', 'comedy']"
7827,Cypher (2002),"['espionage', 'espionage', 'conspiracy', 'future', 'sci-fi', 'paranoia', 'plot twist', 'sci-fi', 'sci-fi', 'sci-fi']"
7831,Another Thin Man (1939),"['murder', 'mystery', 'murder', 'series', 'screwball', 'investigation', 'plot twist', 'detective', 'screwball', 'investigation']"
7832,"Thin Man Goes Home, The (1945)","['murder', 'series', 'mystery', 'murder', 'espionage', 'wartime', 'detective', 'investigation', 'drinking', 'crime']"
7833,Shadow of the Thin Man (1941),"['murder', 'murder', 'series', 'detective', 'investigation', 'mystery', 'detective', 'investigation', 'affectionate', 'mentor']"
7834,After the Thin Man (1936),"['murder', 'murder', 'mystery', 'detective', 'investigation', 'humor', 'affectionate', 'talky', 'screwball', 'witty']"
7835,Song of the Thin Man (1947),"['murder', 'series', 'mystery', 'detective', 'murder', 'screwball', 'investigation', 'affectionate', 'chase', 'investigation']"
7836,Woodstock (1970),"['music', 'music', 'musical', 'drugs', 'history', 'oscar (best directing)', 'documentary', 'history', 'runaway', 'imdb top 250']"
7839,Love Crazy (1941),"['screwball', 'identity', 'wedding', 'divorce', 'oscar (best supporting actress)', 'doctors', 'screwball', 'light', 'romantic comedy', 'comedy']"
7840,Gunga Din (1939),"['oscar (best cinematography)', 'race', 'indians', 'adventure', 'british', 'british', 'history', 'cinematography', 'oscar (best directing)', 'criterion']"
7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)","['action', 'action', 'fighting', 'comedy', 'cool', 'mentor', 'visually appealing', 'stylized', 'amazing photography', 'vengeance']"
7845,Tremors II: Aftershocks (1996),"['sequel', 'sequel', 'small town', 'monster', 'silly', 'monster', 'franchise', 'crappy sequel', 'cult', 'guns']"
7846,Tremors 3: Back to Perfection (2001),"['sequel', 'franchise', 'monster', 'small town', 'monster', 'sequel', 'silly', 'silly', 'guns', 'crappy sequel']"
7847,"Peanut Butter Solution, The (1985)","['magic', 'fantasy', 'imagination', 'childhood', 'fairy tales', 'kids', 'suspense', 'surrealism', 'horror', 'kids']"
7878,Straight to Hell (1987),"['independent film', 'surrealism', 'cult', 'hit men', 'desert', 'art house', 'satire', 'nudity', 'surrealism', 'surrealism']"
7879,Notorious C.H.O. (2002),"['gay', 'comedy', 'comedy', 'sexuality', 'stereotypes', 'comedy', 'women', 'family', 'sexuality', 'politics']"
7881,White Zombie (1932),"['horror', 'horror', 'mad scientist', 'macabre', '1930s', 'eerie', 'criterion', 'atmospheric', 'surrealism', 'gore']"
7882,The Plague of the Zombies (1966),"['horror', 'gore', 'ominous', 'cerebral', 'atmospheric', 'horror', 'harsh', 'revenge', 'death', 'visceral']"
7883,I Walked with a Zombie (1943),"['horror', 'melancholic', 'cinematography', 'atmospheric', 'eerie', 'criterion', 'surrealism', 'supernatural', 'horror', 'downbeat']"
7884,Highway 61 (1991),"['independent film', 'surrealism', 'indie', 'criterion', 'quirky', 'downbeat', 'unlikely friendships', 'eccentricity', 'small town', 'runaway']"
7885,"Vampire Lovers, The (1970)","['gothic', 'sexuality', 'nudity', 'horror', 'sexuality', 'erotic', 'affectionate', 'gothic', 'nudity', 'eerie']"
7886,Countess Dracula (1972),"['gothic', 'gothic', 'sacrifice', 'gore', 'nudity', 'macabre', 'horror', 'women', 'gore', 'sexuality']"
7888,How to Succeed in Business Without Really Trying (1967),"['musical', 'lyrical', 'music', 'comedy', 'fast-paced', 'light', 'witty', 'dialogue', 'based on book', 'plot twist']"
7889,Pat Garrett and Billy the Kid (1973),"['gunfight', 'melancholic', 'violence', 'visceral', 'cinematography', 'enigmatic', 'meditative', 'downbeat', 'melancholy', 'violence']"
7890,The Left Handed Gun (1958),"['adapted from play', 'gunfight', 'downbeat', 'death', 'moral ambiguity', 'death', 'childhood', 'mentor', 'revenge', 'violence']"
7891,"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)","['based on book', 'based on book', 'post-apocalyptic', 'based on book', 'nocturnal', 'cult', 'end of the world', 'loneliness', 'downbeat', 'adaptation']"
7892,"Street Fighter, The (Gekitotsu! Satsujin ken) (1974)","['action', 'violence', 'violence', 'gore', 'visceral', 'violence', 'gratuitous violence', 'stylish', 'japan', 'violence']"
7893,Return of the Street Fighter (Satsujin ken 2) (1974),"['vengeance', 'violence', 'action', 'action', 'fighting', 'nudity', 'sequel', 'assassination', 'violence', 'revenge']"
7894,"Duck, You Sucker (1971)","['gunfight', 'ireland', 'revolution', 'betrayal', 'politics', 'vengeance', 'cinematography', 'violence', 'violence', 'storytelling']"
7895,Bring Me the Head of Alfredo Garcia (1974),"['hit men', 'violence', 'visceral', 'melancholic', 'bleak', 'gunfight', 'violence', 'forceful', 'violence', 'criterion']"
7896,Ride the High Country (1962),"['gunfight', 'runaway', 'redemption', 'greed', 'forceful', 'amazing photography', 'california', 'meditative', 'nostalgic', 'downbeat']"
7897,"Ballad of Cable Hogue, The (1970)","['desert', 'gunfight', 'quirky', 'lyrical', 'humor', 'violence', 'melancholic', 'affectionate', 'satire', 'stylized']"
7898,Junior Bonner (1972),"['family drama', 'gunfight', 'greed', 'family', 'dysfunctional family', 'runaway', 'affectionate', 'reflective', 'disaster', 'redemption']"
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),"['action', 'stylized', 'guns', 'vengeance', 'mentor', 'fighting', 'grindhouse', 'quirky', 'violence', 'revenge']"
7900,Frankenstein Must Be Destroyed (1969),"['gothic', 'insanity', 'mad scientist', 'obsession', 'monster', 'horror', 'nocturnal', 'murder', 'doctors', 'macabre']"
7901,"Haunted Palace, The (1963)","['revenge', 'gothic', 'eerie', 'horror', 'ominous', 'cinematography', 'macabre', 'dark', 'suspense', 'atmospheric']"
7914,Berlin: Symphony of a Great City (Berlin: Die Sinfonie der Großstadt) (1927),"['whimsical', 'surrealism', 'criterion', 'golden palm', 'reflective', 'existentialism', 'enigmatic', 'new jersey', 'intimate', 'silent']"
7915,Samurai Fiction (SF: Episode One) (1998),"['japan', 'stylized', 'stylish', 'storytelling', 'music', 'vengeance', 'hip hop', 'action', 'cinematography', 'revenge']"
7916,Gidget (1959),"['teen', 'teen', 'teen', 'teen', 'teen', 'teen', 'california', 'high school', 'mentor', 'coming-of-age']"
7917,Wild in the Streets (1968),"['satire', 'camp', 'cult', 'satire', 'visceral', 'teen', 'allegory', 'politics', 'teen', 'criterion']"
7918,"Indian Runner, The (1991)","['melancholic', 'violence', 'violence', 'nudity', 'guilt', 'violence', 'harsh', 'relationships', 'drama', 'family']"
7919,Drunken Angel (Yoidore tenshi) (1948),"['criterion', 'japan', 'gangster', 'gangster', 'drinking', 'japan', 'existentialism', 'compassionate', 'melancholic', 'bleak']"
7920,Desperate Living (1977),"['cult', 'sexuality', 'surrealism', 'sexuality', 'runaway', 'satire', 'independent film', 'criterion', 'paranoia', 'cult']"
7921,"Devil's Rain, The (1975)","['cult', 'horror', 'cult', 'surrealism', 'grindhouse', 'horror', 'gore', 'desert', 'independent film', 'based on book']"
7922,"Valachi Papers,The (1972)","['organized crime', 'gangster', 'gangster', 'organized crime', 'hit men', 'crime', 'gangster', 'based on book', 'violence', '1930s']"
7923,Rolling Thunder (1977),"['vengeance', 'vigilante', 'revenge', 'violence', 'violence', 'violence', 'violence', 'obsession', 'suspense', 'disturbing']"
7924,Stray Dog (Nora inu) (1949),"['criterion', 'japan', 'bleak', 'detective', 'suspense', 'noir', 'japan', 'noir', 'downbeat', 'crime']"
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)","['criterion', 'japan', 'imdb top 250', 'greed', 'black and white', 'storytelling', 'suspense', 'visually appealing', 'cinematography', 'adventure']"
7926,High and Low (Tengoku to jigoku) (1963),"['criterion', 'investigation', 'imdb top 250', 'japan', 'kidnapping', 'bleak', 'suspense', 'greed', 'meditative', 'surveillance']"
7930,"People Under the Stairs, The (1991)","['horror', 'gore', 'macabre', 'horror', 'surrealism', 'chase', 'bizarre', 'gore', 'investigation', 'horror']"
7932,Dark Days (2000),"['documentary', 'new york', 'new york', 'independent film', 'drug addiction', 'drug addiction', 'surrealism', 'black and white', 'social commentary', 'loneliness']"
7933,"Night in Casablanca, A (1946)","['hotel', 'chase', 'silly', 'comedy', 'comedy', 'absurd', '1930s', 'parody', 'slapstick', 'farce']"
7934,Zelig (1983),"['documentary', 'satire', '1930s', 'psychology', 'narrated', 'social commentary', 'black and white', 'absurd', 'talky', 'identity']"
7935,Face to Face (Ansikte mot ansikte) (1976),"['loneliness', 'insanity', 'enigmatic', 'dreams', 'cerebral', 'surrealism', 'criterion', 'psychology', 'intimate', 'oscar (best directing)']"
7936,Shame (Skammen) (1968),"['bleak', 'war', 'downbeat', 'intimate', 'criterion', 'enigmatic', 'wartime', 'harsh', 'insanity', 'allegory']"
7937,"Silence, The (Tystnaden) (1963)","['criterion', 'loneliness', 'bleak', 'hotel', 'cerebral', 'enigmatic', 'relationships', 'sexuality', 'downbeat', 'independent film']"
7938,Winter Light (Nattvardsgästerna) (1963),"['criterion', 'bleak', 'loneliness', 'god', 'meditative', 'melancholic', 'existentialism', 'cerebral', 'intimate', 'depression']"
7939,Through a Glass Darkly (Såsom i en spegel) (1961),"['oscar (best foreign language film)', 'bleak', 'god', 'criterion', 'intimate', 'enigmatic', 'meditative', 'mental illness', 'insanity', 'reflective']"
7940,The Magician (1958),"['criterion', 'bleak', 'enigmatic', 'suspense', 'cinematography', 'golden palm', 'oscar (best foreign language film)', 'art', 'ominous', 'downbeat']"
7941,Smiles of a Summer Night (Sommarnattens leende) (1955),"['golden palm', 'criterion', 'adultery', 'reflective', 'relationships', 'cinematography', 'affectionate', 'meditative', 'witty', 'light']"
7942,Summer with Monika (Sommaren med Monika) (1953),"['criterion', 'black and white', 'bleak', 'intimate', 'downbeat', 'adultery', 'wedding', 'loneliness', 'relationships', 'melancholic']"
